  1      LUNA (USES LUNA RANGER STATION)
       1       1
   33.49
    1988       4       2       5       7      11      10      11      14
    1989       3      23       4      28      10      28      10      28
    1990       3      16       4       2      10      10      11       5
    1991       5       3       5       3      10      27      10      29
    1992       3      21       3      24      11       4      11       4
    1993       3      13       4      15      10      21      10      31
    1994       4      26       5       8      10       9      11       5
    1995       4      20       5       8      11       9      11      26
    1996       4      19       5       2      10      22      10      22
    1997       4      11       4      14      10      13      10      14
    1998       5      16       5      16      10       2      10       6
    1999       5       2       5       3      10      18      10      18
    2000       4       1       4       3      10      26      11       3
    2001       4      20       5       3      10      26      11       3
    2002       4      21       5       8      10       4      10      29
    2003       4      20       5      11      10      26      10      27
    2004       3       6       4      30      10      19      10      23
    2005       4      20       5      13      10      25      11       3
    2006       4       8       4      26      10      28      11       1
    2007       4      23       4      24      10      16      10      23
    2008       4      28       4      30      10      13      10      23
    2009       4      18       4      28      10       9      10      27
    2010       4      30       5      25      10      24      11       7
    2011       4      12       5      11      10       8      11       3
    2012       4      16       4      16      10      27      10      27
    2013       4      20       4      20      10      16      11       5
    2014       4      15       4      28      10      14      11      18
    2015       4      17       4      23      11       1      11      12
    2016       4       3       5       8      11       9      11      18
    2017       2      28       5      17      11       1      11      20
    2018       5       5       5       5      10      10      11      11
    2019       4      14       5      23      10      20      10      20
    2020       4      16       4      22      10      27      10      28
    2021       3      27       3      31      10      13      10      13
    2022       4      13       4      14      10      24      10      24
    2023       4       6       4      20      10      29      10      30
    2024       4       7       4      10      10      30      10      30
 5      UPPER GILA (USES GILA HOT SPRINGS STATION)
       1       1
   33.12
    1968  0.65  1.15  1.27  0.31  0.11  0.00  4.35  2.26  0.87  0.07  0.66  1.18
    1969  0.30  0.28  0.42  0.39  0.72  0.12  2.77  1.65  1.97  1.62  0.40  1.21
    1970  0.02  1.15  1.10  1.48  0.11  0.68  3.84  1.88  0.71  1.86  0.00  0.44
    1971  0.45  0.05  0.00  0.34  0.44  0.04  1.72  4.54  1.22  4.32  0.67  1.91
    1972  0.16  0.02  0.10  0.00  0.38  1.50  2.43  4.42  2.84  5.69  0.63  1.21
    1973  0.72  2.57  1.56  0.07  1.99  0.40  3.47  0.70  0.15  0.00  0.31  0.00
    1974  0.89  0.09  0.42  0.11  0.03  0.00  1.51  2.96  2.54  1.76  0.06  0.32
    1975  2.15  0.68  1.97  0.35  0.06  0.00  4.88  2.26  6.55  0.82  1.38  0.75
    1976  0.33  1.86  0.82  0.32  0.51  0.29  3.15  2.01  2.01  1.58  0.43  0.05
    1977  1.47  0.22  1.02  0.42  0.00  1.05  4.04  3.79  1.03  0.60  0.71  0.42
    1978  2.30  1.04  1.49  0.00  1.34  0.15  1.27  3.21  0.67  1.81  3.86  3.99
    1979  3.00  1.14  0.51  0.19  0.92  1.01  2.88  1.85  1.17  0.21  0.53  0.77
    1980  1.64  2.51  0.78  0.17  0.77  0.00  1.03  2.67  2.98  0.29  0.13  0.18
    1981  0.68  0.24  0.98  0.29  0.89  1.61  4.02  2.77  0.65  2.76  0.92  0.00
    1982  2.00  1.87  1.44  0.19  1.13  0.11  2.34  2.81  2.81  0.00  1.74  2.90
    1983  1.04  1.77  1.93  0.33  0.02  0.13  2.11  2.45  4.92  2.40  1.77  0.78
    1984  0.57  0.22  0.37  0.53  0.37  1.38  2.57  2.91  1.70  1.76  0.97  4.69
    1985  1.95  0.51  1.44  1.67  0.59  0.38  1.79  1.84  2.41  5.03  1.55  0.18
    1986  0.09  2.01  0.98  0.03  0.92  2.13  3.65  3.37  1.06  2.94  2.63  1.56
    1987  0.60  0.89  0.92  0.54  0.73  1.30  3.82  3.09  1.89  0.82  0.53  2.22
    1988  0.60  1.52  0.70  1.30  0.49  0.91  4.78  8.45  3.18  3.09  0.41  0.30
    1989  1.08  0.40  0.41  0.00  0.60  0.09  3.44  2.84  2.02  1.12  0.07  0.22
    1990  0.78  0.48  0.46  0.57  0.50  0.03  3.46  2.67  2.74  0.58  1.84  2.69
    1991  0.47  1.48  1.56  0.00  0.08  0.79  3.75  4.05  1.56  0.18  1.65  3.17
    1992  1.22  0.95  1.59  0.96  4.63  0.44  1.84  2.71  0.32  0.64  0.17  4.00
    1993  3.58  2.73  0.74  0.00  0.73  0.38  1.08  7.59  0.50  1.92  0.92  0.25
    1994  0.86  1.08  0.63  0.07  0.76  0.49  0.49  3.69  1.55  0.57  4.65  2.87
    1995  2.50  0.39  1.16  0.11  0.16  0.00  2.99  4.90  1.00  0.00  0.52  0.33
    1996  0.03  1.83  0.00  0.00  0.00  1.99  1.11  4.25  2.36  2.64  0.99  0.00
    1997  0.88  1.47  0.55  0.21  0.80  0.07  3.21  1.33  4.83  1.55  0.44  1.35
    1998  0.11  0.91  1.11  0.67  0.00  0.10  4.14  2.67  0.66  2.45  1.30  0.79
    1999  0.08  0.09  0.26  0.57  0.16  1.13  3.05  3.06  3.25  0.00  0.00  0.20
    2000  0.08  0.02  0.90  0.07  0.00  2.49  1.85  3.12  0.10  4.35  1.49  0.23
    2001  0.94  0.86  0.28  0.70  0.70  0.64  2.16  3.68  1.63  0.23  0.25  0.48
    2002  0.52  0.27  0.23  0.08  0.01  0.00  3.38  3.04  3.09  0.37  0.42  1.29
    2003  0.20  0.94  0.81  0.97  0.05  1.90  2.62  1.82  0.39  1.23  1.64  0.23
    2004  0.93  0.50  1.01  2.35  0.33  0.22  2.40  1.71  1.82  2.42  1.01  1.60
    2005  2.25  3.51  0.74  0.61  0.14  0.31  0.60  0.91  1.58  2.10  0.03  0.03
    2006  0.41  0.16  0.43  0.06  0.20  0.54  4.49  4.24  2.97  2.16  0.01  0.61
    2007  1.77  0.57  0.75  0.90  2.23  0.45  4.71  4.02  1.94  0.28  0.45  3.96
    2008  1.20  0.30  0.05  0.05  0.71  0.13  4.69  2.01  0.91  1.03  0.77  1.33
    2009  0.23  0.23  0.26  0.01  0.19  1.89  0.79  1.55  3.63  0.38  0.62  1.01
    2010  2.99  2.28  0.63  0.84  0.14  1.55  2.71  2.72  0.91  0.31  0.00  1.08
    2011  0.04  0.16  0.04  0.05  0.00  0.00  1.35  4.52  2.21  0.85  0.78  2.92
    2012  0.37  0.38  0.26  0.00  0.28  0.21  2.48  2.42  0.28  0.04  0.43  0.77
    2013  1.17  0.33  0.98  0.19  0.09  0.02  3.75  2.24  4.32  0.11  1.31  0.80
    2014  0.02  0.04  0.83  0.62  0.00  0.26  4.30  3.27  2.55  1.56  0.48  1.00
    2015  2.21  0.46  1.07  0.30  1.84  2.22  4.07  2.45  2.52  1.84  2.91  0.76
    2016  1.06  0.19  0.14  0.93  0.48  0.28  3.19  2.73  3.84  0.19  1.59  2.93
    2017  2.54  1.82  0.31  0.27  0.36  1.45  3.18  5.25  0.50  0.05  0.00  0.33
    2018  0.27  2.21  .015  0.00  0.00  1.04  3.09  2.57  1.78  3.03  0.70  0.81
    2019  1.08  0.58  1.46  0.49  0.75  0.00  3.19  3.01  1.52  0.57  4.17  1.16
    2020  0.86  1.96  1.68  0.00  0.20  0.22  3.46  0.63  0.81  0.39  1.00  0.82
    2021  0.97  0.76  0.37  0.16  0.00  0.25  3.60  4.20  4.12  0.27  0.21  0.81
    2022  0.71  0.01  0.30  0.00  0.00  4.11  3.99  6.33  1.59  4.34  0.01  2.41
    2023  1.05  1.13  0.76  0.00  1.63  0.16  0.87  1.74  1.92  0.32  0.61  1.23
    2024  1.47  2.55  1.03  0.18  0.15  2.48  2.93  2.75  0.44  0.41  0.53  0.03
   34.34   36.10
    1968  37.4  44.0  44.6  48.8  58.0  67.7  70.3  67.5  61.4  54.6  43.5  34.7
    1969  44.0  39.4  40.7  52.2  58.2  65.7  71.6  71.3  63.4  54.4  42.4  36.8
    1970  34.8  41.3  42.6  47.2  58.8  66.5  73.1  70.5  64.2  50.5  43.9  36.8
    1971  35.7  39.3  44.7  49.7  55.4  66.5  74.0  68.8  62.8  52.2  43.6  36.8
    1972  37.3  40.3  50.0  51.8  57.6  66.1  71.9  68.8  63.4  56.7  39.7  36.8
    1973  34.2  39.7  42.3  47.1  58.0  65.8  70.0  68.9  63.4  53.6  43.2  36.1
    1974  40.3  38.2  49.9  54.3  64.0  75.2  74.8  72.4  67.0  58.2  45.6  36.8
    1975  35.4  38.7  43.4  46.8  55.5  64.6  70.0  69.0  62.6  53.5  42.2  36.8
    1976  35.8  43.0  43.6  50.7  58.0  65.7  69.6  69.4  62.2  50.8  42.7  34.6
    1977  35.3  40.7  40.9  51.1  56.4  67.1  72.2  71.0  65.7  55.9  44.8  39.8
    1978  37.9  39.7  47.2  52.2  58.3  67.7  73.1  68.3  63.5  55.7  45.9  34.8
    1979  34.2  39.0  44.8  51.4  58.6  66.0  72.9  67.8  65.3  55.8  39.8  38.3
    1980  39.3  42.9  43.3  51.3  56.8  68.5  73.2  70.3  65.0  51.3  42.4  40.5
    1981  40.1  41.5  44.4  55.4  59.5  69.8  72.3  69.8  64.5  55.0  45.2  39.7
    1982  37.6  41.6  45.6  51.7  56.9  63.3  70.5  70.2  64.6  51.2  43.2  35.3
    1983  37.8  40.7  44.9  47.0  57.1  64.5  71.4  71.2  67.6  56.1  44.0  39.3
    1984  38.8  38.5  45.4  50.5  62.6  67.4  70.6  69.5  64.8  52.1  42.8  39.2
    1985  36.8  39.2  47.0  53.9  59.9  63.4  72.7  70.7  62.4  53.8  44.8  37.6
    1986  40.6  42.2  47.6  53.4  58.7  68.4  69.8  71.2  61.6  52.3  44.2  36.4
    1987  35.6  38.9  42.6  52.8  57.4  67.7  69.8  68.8  62.0  56.4  42.0  34.5
    1988  35.3  42.7  43.6  51.1  58.9  67.5  71.1  69.9  61.2  57.3  44.2  37.5
    1989  36.7  43.7  49.1  56.1  60.9  67.0  72.4  69.0  63.4  53.6  44.1  35.9
    1990  36.0  38.9  46.9  54.9  59.0  71.0  71.0  67.4  65.7  53.8  44.4  34.7
    1991  36.7  41.1  42.1  49.5  56.8  63.4  69.6  69.2  63.0  53.2  42.9  38.0
    1992  34.4  40.5  45.0  53.4  58.5  63.4  68.9  68.4  63.1  54.2  38.0  36.9
    1993  41.0  39.8  45.4  50.9  58.7  64.9  70.2  69.2  62.1  52.4  41.5  36.1
    1994  36.2  38.5  46.7  51.0  58.2  69.3  70.9  72.0  65.2  52.7  43.9  39.9
    1995  36.8  44.7  46.8  48.5  56.0  63.5  68.6  69.8  63.6  53.4  46.9  37.9
    1996  37.2  45.1  44.0  51.5  60.2  68.1  71.3  68.7  61.3  53.2  43.6  37.3
    1997  36.5  39.0  46.1  49.0  60.0  63.7  69.1  69.4  66.9  52.5  43.8  34.2
    1998  37.8  37.9  43.6  46.0  56.2  63.8  70.9  69.1  65.2  54.5  45.3  38.6
    1999  38.5  40.9  45.6  48.6  57.1  63.9  70.1  68.2  64.0  53.4  45.6  33.5
    2000  38.5  42.3  45.0  53.5  61.8  67.8  71.0  69.4  64.4  53.6  38.6  37.6
    2001  34.5  39.4  44.4  51.9  59.8  66.5  70.5  68.1  62.9  54.8  45.6  33.9
    2002  36.4  43.5  43.5  54.7  57.5  67.7  70.8  68.4  63.1  52.2  43.0  35.8
    2003  40.8  39.8  43.5  49.4  59.7  64.3  72.0  70.4  64.6  56.9  43.1  35.8
    2004  36.8  35.6  48.1  49.3  57.4  63.3  69.1  67.1  59.9  52.1  42.1  36.5
    2005  40.0  41.8  43.7  50.0  59.5  64.3  70.5  69.1  64.6  54.9  43.8  37.3
    2006  37.0  40.7  43.9  52.4  59.9  67.8  71.0  68.2  60.2  52.6  43.8  35.5
    2007  35.1  39.7  42.5  49.7  56.6  66.3  71.8  69.6  59.4  53.0  47.1  35.0
    2008  34.5  38.9  41.7  46.9  53.2  65.9  68.4  67.7  62.9  53.6  42.8  37.0
    2009  36.5  39.2  45.2  49.1  61.1  66.7  73.9  72.8  64.1  52.7  43.9  33.8
    2010  34.1  37.8  42.5  51.6  56.4  67.4  71.3  71.4  67.0  54.7  40.4  39.6
    2011  33.6  36.7  47.1  54.0  55.7  67.5  73.5  73.7  65.4  54.5  43.2  34.0
    2012  39.4  39.7  44.5  53.9  59.7  69.3  71.8  72.0  64.3  54.5  44.8  36.4
    2013  32.2  35.5  46.9  53.2  58.3  69.9  72.2  70.6  65.2  51.2  44.4  37.2
    2014  38.0  43.2  46.0  51.9  58.6  68.6  72.4  69.4  67.6  56.4  42.8  38.6
    2015  38.7  44.8  48.3  50.9  56.5  69.9  71.3  71.6  66.3  57.0  43.4  35.5
    2016  35.4  42.0  47.3  51.8  56.8  69.8  72.6  68.2  64.3  56.8  45.7  40.4
    2017  38.0  42.7  49.9  52.5  57.3  68.9  72.0  69.2  63.5  56.1  50.5  38.1
    2018  38.3  42.2  46.8  55.2  60.4  69.9  72.0  70.6  65.6  54.1  41.2  37.1
    2019  37.7  37.8  47.0  52.3  54.9  66.5  72.9  72.9  66.1  52.8  44.7  37.2
    2020  37.3  40.8  46.9  52.1  60.9  68.0  73.6  73.1  64.1  54.7  46.3  34.6
    2021  36.3  39.1  43.6  52.8  59.1  70.1  71.9  70.5  65.4  53.5  46.4  40.8
    2022  36.4  36.9  44.2  53.3  60.3  69.3  72.7  69.9  65.5  53.3  39.6  37.8
    2023  34.5  37.0  44.0  51.5  58.9  65.1  76.0  72.1  66.4  56.3  45.2  38.4
    2024  36.1  41.6  44.7  51.1  59.4  72.9  73.3  72.7  64.8  58.3  42.6  40.0
    1968       4      28       5      18       9      24      10      16
    1969       5      17       5      17      10       6      10       7
    1970       5       4       5      18       9      23      10       9
    1971       5      20       6       5       9      22      10      20
    1972       5      26       5      27      10      22      11       1
    1973       5       3       5       8       9      28      10      11
    1974       5      21       6       9      10      16      11       1
    1975       5      23       5      25      10       5      10      14
    1976       5       2       5      31      10       6      10       7
    1977       5      21       5      23      10      13      10      15
    1978       5       8       5      27      10      11      10      29
    1979       5      11       5      13      10       6      10      22
    1980       5      27       6       4      10      16      10      16
    1981       4      10       5      18      10      17      10      17
    1982       5      13       6       4       9      29      10       2
    1983       5      18       5      21      10      12      11       9
    1984       4      30       5       8      10      19       9      28
    1985       5      14       5      15       9      30      11       2
    1986       5      10       5      18       9      30      10      13
    1987       4      15       5      29      10       6      10      20
    1988       5       9       6       8      10      27      11      10
    1989       4      30       5      15       9      28      10      19
    1990       4      20       5      20      10       9      10       9
    1991       5       5       6       3      10       6      10      26
    1992       4      21       4      24       9      30      10       3
    1993       5       2       5      10       9      19      10      21
    1994       4      30       5      21      10       8      10       8
    1995       5       8       5      25      10       3      10       5
    1996       4      30       5      27      10      18      10      22
    1997       4      28       5       3      10      12      10      13
    1998       5      16       5      24      10       2      10       6
    1999       5       7       6       7      10       3      10      18
    2000       4      20       5      18       9      25      10      30
    2001       4      24       5       7      10      11      10      11
    2002       5       7       5      25      10       4      10       4
    2003       5      12       5      12      10      19      10      23
    2004       5      14       6      12       9      23      10      23
    2005       5      13       5      13       9      15      10      30
    2006       4      30       5       8       9      29      10      19
    2007       5       7       6      28       9      14       9      26
    2008       5      23       6       3      10       2      10      13
    2009       5       1       5       1      10       2      10       9
    2010       5      25       5      26       9      11       9      11
    2011       5      20       5      31      10       8      10       8
    2012       5      28       5      31      10       8      10      13
    2013       5       4       5      28       9      28      10       6
    2014       5      15       5      16      10       3      10      30
    2015       5      10       5      24      10      24      11       1
    2016       5       8       5      29      10       5      10      21
    2017       5      17       5      28       9      25      10       7
    2018       5       3       5      28      10       6      10       9
    2019       5      24       5      31      10       2      10       2
    2020       5      21       6       9       9      30      10       6
    2021       5      24       5      25      10      11      10      13
    2022       4      14       4      15      10      19      10      20
    2023       4       8       4      21      10      28      10      30
    2024       4       7       4      17      10      21      10      30
 6      CLIFF-GILA-BUCKHORN-DUCK CREEK (USES CLIFF 11 SE OR BUCKHORN STATION)
       1       1
   32.50
    1968  0.70  1.32  1.66  0.05  0.09  0.01  2.87  3.45  0.43  0.36  1.12  1.20
    1969  0.33  0.24  0.44  0.08  0.50  0.06  5.23  4.89  1.25  1.22  0.44  1.00
    1970  0.03  1.25  1.16  0.50  0.00  0.52  2.32  1.95  1.14  0.93  0.00  0.51
    1971  0.57  0.55  0.00  0.64  0.00  0.18  2.58  1.93  2.21  3.26  0.70  1.81
    1972  0.12  0.00  0.05  0.00  0.24  0.74  2.60  3.93  2.22  5.33  0.79  1.00
    1973  0.88  2.09  1.77  0.07  1.04  0.37  3.64  0.68  0.33  0.14  0.33  0.00
    1974  0.89  0.09  0.42  0.11  0.03  0.00  1.51  2.96  2.54  1.76  0.06  0.32
    1975  1.60  0.22  1.66  0.32  0.00  0.00  3.82  3.91  7.00  0.68  1.14  0.62
    1976  0.57  1.43  0.40  0.25  0.32  0.06  2.57  0.44  1.94  1.96  0.34  0.04
    1977  2.07  0.14  0.78  0.24  0.00  0.86  2.91  2.77  1.70  0.82  0.57  0.87
    1978  2.44  1.18  1.54  0.03  0.29  0.15  0.52  2.94  1.31  2.07  1.79  2.56
    1979  2.14  1.27  0.50  0.88  0.86  0.85  3.16  3.90  0.61  0.08  0.13  0.66
    1980  1.12  2.92  0.67  0.18  0.19  0.00  1.20  2.05  2.03  0.06  0.20  0.17
    1981  0.56  0.71  1.32  0.07  0.48  0.67  4.45  2.68  0.47  1.19  0.81  0.02
    1982  2.00  0.87  1.15  0.14  1.03  0.26  1.82  1.78  1.49  0.00  1.45  1.86
    1983  1.31  2.22  1.62  0.36  0.14  0.06  1.76  3.28  3.53  3.86  2.05  0.50
    1984  0.57  0.00  0.21  0.81  0.15  1.57  1.52  6.11  1.30  2.09  1.17  3.00
    1985  2.78  0.96  1.03  1.45  0.59  0.26  1.68  1.17  1.94  5.33  1.61  0.30
    1986  0.02  2.01  1.98  0.07  0.59  1.20  4.40  4.39  1.26  1.75  0.85  2.63
    1987  0.39  0.68  0.74  0.28  0.49  0.55  3.84  4.79  1.43  1.01  0.43  1.53
    1988  1.00  1.16  0.64  1.86  0.04  0.43  4.93  4.51  3.11  1.30  1.12  0.46
    1989  1.22  0.85  0.40  0.03  0.39  0.08  3.12  1.38  1.01  0.87  0.06  0.15
    1990  0.77  1.02  0.79  0.31  0.66  0.41  5.42  1.86  1.85  1.21  2.02  3.22
    1991  0.98  2.04  2.54  0.00  0.08  0.19  3.80  3.15  2.29  0.56  0.79  3.96
    1992  1.55  1.21  1.52  1.10  3.64  0.30  1.26  3.14  1.03  1.53  0.04  4.58
    1993  5.40  2.49  0.61  0.00  0.09  0.06  1.22  4.64  0.57  1.45  0.80  0.34
    1994  0.27  1.22  1.25  0.48  0.92  0.26  0.93  0.96  2.04  0.70  4.19  3.63
    1995  0.97  1.10  0.66  0.15  0.00  0.05  0.92  1.18  1.48  0.00  0.41  0.80
    1996  0.11  1.44  0.04  0.10  0.00  2.23  3.45  4.49  2.93  2.03  0.99  0.00
    1997  1.37  1.72  0.11  0.27  2.54  0.19  2.55  2.42  4.48  1.88  1.02  2.10
    1998  0.29  1.79  1.27  0.17  0.00  0.00  5.60  1.03  1.09  1.42  1.02  0.49
    1999  0.11  0.00  0.35  0.39  0.08  0.93  5.09  1.88  1.85  0.00  0.00  0.07
    2000  0.06  0.07  0.80  0.03  0.00  2.19  1.63  2.54  0.04  3.20  2.14  0.18
    2001  0.74  0.84  0.08  0.68  0.34  0.74  1.70  5.13  0.84  0.00  0.28  0.67
    2002  0.38  0.51  0.00  0.00  0.00  0.14  3.10  1.50  3.36  1.00  0.22  1.73
    2003  0.19  0.43  0.96  0.19  0.00  0.18  1.96  0.60  0.14  0.47  1.58  0.23
    2004  1.47  1.15  1.17  2.44  0.31  0.54  1.82  2.79  2.84  1.12  0.91  1.32
    2005  2.66  3.95  0.52  0.40  0.79  0.01  1.73  1.01  1.62  1.06  0.00  0.21
    2006  0.52  0.16  0.39  0.37  0.07  0.95  4.49  6.23  1.62  2.63  0.09  0.82
    2007  2.11  0.66  1.17  0.59  1.69  0.27  2.18  2.39  3.44  0.14  0.58  1.86
    2008  1.04  0.33  0.00  0.04  0.73  0.67  2.73  3.90  2.57  1.03  0.77  1.33
    2009  0.23  0.23  0.26  0.01  0.19  1.89  0.79  1.55  3.63  0.38  0.62  1.01
    2010  2.99  2.28  0.63  0.57  0.16  2.07  3.46  3.08  1.36  1.13  0.00  1.48
    2011  0.07  0.14  0.08  0.06  0.00  0.06  1.37  3.20  1.46  0.37  0.71  2.98
    2012  0.29  0.65  0.46  0.00  0.00  0.16  1.73  2.15  0.28  0.00  0.38  0.00
    2013  0.79  0.05  0.52  0.37  0.20  0.78  6.32  2.57  5.44  0.00  1.72  0.51
    2014  0.00  0.08  0.99  0.08  0.00  0.00  2.55  1.84  7.35  1.19  0.57  1.26
    2015  2.19  0.19  0.94  0.47  0.86  1.08  2.83  1.45  0.70  0.81  2.00  1.13
    2016  1.22  0.29  0.00  0.40  0.95  0.21  3.76  2.39  2.86  0.05  0.39  2.35
    2017  3.35  1.14  0.03  0.02  0.12  1.19  1.60  2.58  0.19  0.00  0.01  0.48
    2018  0.45  2.49  0.16  0.00  0.00  0.76  2.55  2.97  1.44  2.23  0.01  1.74
    2019  1.01  1.79  0.91  0.62  0.37  0.37  1.69  0.79  1.64  0.12  3.66  2.62
    2020  0.84  1.48  1.24  0.02  0.09  0.73  2.97  1.30  1.35  0.70  0.27  0.60
    2021  1.16  0.47  0.43  0.00  0.00  0.89  4.48  4.44  4.24  0.30  0.10  1.17
    2022  1.23  0.37  0.61  0.00  0.00  4.41  1.71  5.09  2.51  3.91  0.19  1.90
    2023  1.13  0.54  0.73  0.00  0.88  0.01  0.66  0.73  2.76  0.43  0.27  1.40
    2024  1.86  2.21  1.52  0.14  0.00  0.88  3.45  1.24  0.59  0.24  0.32  0.00
   35.29   36.10
    1968  39.5  45.3  47.1  51.6  61.1  72.4  75.0  70.9  66.0  58.5  45.3  36.8
    1969  42.8  44.3  43.9  55.6  63.3  70.6  76.7  76.6  68.5  56.0  45.0  38.9
    1970  36.1  43.5  45.5  49.8  63.1  72.6  76.9  75.6  68.3  52.7  45.7  38.9
    1971  37.1  44.3  47.6  53.5  60.0  71.2  78.4  73.3  68.6  56.0  46.5  38.8
    1972  39.4  41.6  52.4  54.0  61.2  71.2  76.9  73.0  67.4  59.8  42.1  38.9
    1973  36.1  44.2  44.8  49.8  61.8  70.5  74.7  73.6  67.5  56.9  45.7  37.3
    1974  40.3  38.2  49.9  54.3  64.0  75.2  74.8  72.4  67.0  58.2  45.6  36.8
    1975  38.0  41.1  46.4  49.8  58.8  69.7  74.7  74.7  65.5  55.9  44.2  39.2
    1976  37.0  44.5  46.0  53.2  62.2  70.3  74.1  73.4  66.6  53.8  44.6  36.6
    1977  38.9  42.3  47.4  54.5  60.6  71.8  76.6  76.1  69.7  59.8  47.9  42.0
    1978  40.3  42.1  50.3  54.7  62.5  73.7  78.4  73.5  67.9  59.9  49.4  37.3
    1979  36.8  42.0  46.6  54.1  61.2  69.7  77.5  71.8  68.5  59.3  42.8  40.9
    1980  42.7  44.6  46.4  53.7  60.0  74.4  78.9  74.6  69.2  54.3  45.2  43.0
    1981  43.0  44.9  47.5  58.4  64.2  75.0  75.5  72.7  68.8  57.9  47.4  41.2
    1982  39.9  43.8  47.4  54.6  60.7  68.4  75.2  74.0  67.5  53.1  44.4  39.7
    1983  40.0  42.9  47.1  48.4  60.0  68.5  75.3  75.4  71.2  58.9  46.0  39.6
    1984  39.7  38.8  46.4  52.3  67.0  72.9  76.6  72.6  69.4  56.0  48.5  43.9
    1985  38.5  41.6  49.5  57.1  63.7  73.5  76.7  75.4  66.6  57.8  47.2  39.9
    1986  42.7  45.7  50.7  57.0  63.9  72.8  74.8  75.4  66.5  55.7  44.9  36.8
    1987  37.2  39.9  43.7  54.5  59.5  69.8  71.8  71.8  64.8  59.8  43.7  35.9
    1988  37.7  43.6  45.2  53.1  60.3  71.0  73.6  72.0  64.1  59.3  45.1  37.8
    1989  37.8  44.8  50.2  58.1  63.3  70.3  75.9  72.5  67.1  56.2  45.8  35.6
    1990  37.3  39.8  48.4  56.3  60.1  74.5  73.3  70.0  69.8  56.1  46.5  33.6
    1991  38.0  43.6  43.3  50.9  59.0  66.0  72.7  72.0  65.5  57.1  43.4  36.7
    1992  35.5  42.5  46.4  55.4  60.9  66.4  73.4  71.7  67.0  57.5  39.7  38.6
    1993  42.3  41.0  48.0  52.8  61.8  69.9  74.3  72.8  66.2  55.6  43.5  38.0
    1994  37.7  40.9  49.2  54.2  62.5  74.8  76.2  76.6  69.0  56.1  44.2  41.8
    1995  38.8  46.2  47.5  49.9  58.0  67.9  73.8  75.9  68.3  56.9  48.6  39.7
    1996  38.2  47.3  46.3  54.5  63.8  73.3  75.3  72.3  64.0  55.5  45.4  37.5
    1997  37.6  40.5  47.8  51.4  63.5  68.0  74.3  72.8  70.4  54.9  45.2  35.6
    1998  38.0  39.4  44.9  48.1  58.6  66.6  75.1  73.3  69.2  56.4  45.7  38.8
    1999  39.0  41.4  47.8  50.8  61.2  68.9  74.1  73.8  67.9  55.4  46.3  35.0
    2000  39.5  42.7  47.0  56.6  65.5  72.5  75.4  72.6  68.7  56.0  39.9  37.8
    2001  36.2  39.8  46.6  53.3  63.3  71.0  74.6  72.4  66.6  58.4  48.3  35.6
    2002  36.6  39.9  44.2  58.4  61.1  73.1  74.9  72.6  67.6  55.4  44.7  36.9
    2003  42.0  42.0  45.2  51.4  62.6  70.2  77.5  75.0  69.8  60.5  45.8  36.8
    2004  39.7  37.7  51.5  52.0  61.8  68.2  72.3  70.3  63.5  54.2  43.4  36.4
    2005  40.8  42.7  45.3  52.0  61.9  68.8  74.5  72.6  68.6  57.2  45.9  37.6
    2006  38.3  41.7  46.0  55.2  64.2  72.7  74.2  70.2  62.6  55.0  49.4  36.8
    2007  35.9  41.5  47.8  53.0  62.2  69.8  73.7  74.0  67.6  56.2  47.7  36.8
    2008  36.0  41.2  44.6  50.2  59.5  69.7  73.2  72.4  64.9  55.6  44.8  39.0
    2009  38.5  41.2  47.2  51.1  63.1  68.7  75.9  74.8  66.1  54.7  45.9  35.8
    2010  36.1  39.8  44.5  52.9  57.8  69.5  74.1  72.1  68.8  56.6  40.4  39.5
    2011  34.4  36.8  48.0  54.6  57.8  69.9  76.2  76.5  70.3  56.4  43.9  35.5
    2012  38.6  40.6  45.4  55.0  63.0  71.9  75.1  74.4  66.3  56.4  47.3  42.2
    2013  38.2  41.1  51.0  55.9  61.4  73.4  73.9  73.2  67.4  55.7  48.4  40.3
    2014  43.7  47.4  50.4  55.1  60.6  71.8  75.0  71.6  69.4  58.0  43.6  39.8
    2015  38.2  46.0  50.3  53.2  59.1  72.7  74.3  75.1  69.1  59.5  44.4  36.6
    2016  36.3  43.5  49.0  53.2  60.1  74.0  76.1  71.6  66.3  58.9  47.0  41.1
    2017  39.4  43.8  51.7  54.1  61.1  72.4  74.3  72.1  66.8  58.5  51.1  39.1
    2018  39.1  43.9  48.5  57.7  63.1  73.2  75.6  73.8  69.6  56.2  42.7  38.9
    2019  38.5  40.1  47.6  54.1  57.0  69.1  75.8  76.4  69.1  55.0  46.8  38.8
    2020  39.0  41.3  49.2  54.3  64.5  70.9  77.3  77.0  66.4  58.4  48.1  35.9
    2021  37.1  40.3  44.9  55.7  62.3  74.8  73.6  72.1  67.6  54.6  47.0  40.9
    2022  37.6  38.1  45.8  55.9  62.3  72.6  75.1  72.3  67.0  53.9  40.8  38.4
    2023  38.2  41.5  48.4  56.2  63.6  70.8  81.6  77.9  72.0  61.5  49.5  42.0
    2024  40.5  46.0  49.1  56.0  64.9  76.8  79.0  78.5  69.7  61.7  44.7  43.9
    1968       4      25       5      18      10      16      10      17
    1969       4      28       5       1      10      13      10      13
    1970       5       1       5       8       9      23      10      27
    1971       4      21       5      23      10      17      10      27
    1972       4      28       5      12      10      29      11       1
