 1      LUNA LOCALE
 2      APACHE-ARAGON LOCALE
 3      RESERVE LOCALE
 4      GLENWOOD LOCALE
 5      UPPER GILA LOCALE
 6      CLIFF-GILA LOCALE
 7      REDROCK LOCALE
 8      VIRDEN VALLEY LOCALE
 9      SAN SIMON LOCALE
 1      LUNA
   33.49
       1       7       1       1
       5       3      28      29       6       1      25
      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1987  172.90     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1988  182.20     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1989  211.00     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1990  148.00     0.0     0.0     0.0      0.      0.
