      30       1      30
 1    Alfalfa
       6    1997       5      20      10       1
       6    1998       5      20      10       1
       6    1999       5      20      10       1
       6    2000       5      20      10       1
       6    2001       5      20      10       1
       6    2002       5      20      10       1
       6    2003       5      20      10       1
       6    2004       5      20      10       1
       6    2005       5      20      10       1
       6    2006       5      20      10       1
       6    2007       5      20      10       1
       6    2008       5      20      10       1
       6    2009       5      20      10       1
       6    2010       5      20      10       1
       6    2011       5      20      10       1
       6    2012       5      20      10       1
       6    2013       5      20      10       1
       6    2014       5      20      10       1
       6    2015       5      20      10       1
       6    2016       5      20      10       1
       6    2017       5      20      10       1
       6    2018       5      20      10       1
       6    2019       5      20      10       1
       6    2020       5      20      10       1
       6    2021       5      20      10       1
       6    2022       5      20      10       1
       6    2023       5      20      10       1
       6    2024       5      20      10       1
       7    1968       5      20      10       1
       7    1969       5      20      10       1
       7    1970       5      20      10       1
       7    1971       5      20      10       1
       7    1972       5      20      10       1
       7    1973       5      20      10       1
       7    1974       5      20      10       1
       7    1975       5      20      10       1
       7    1976       5      20      10       1
       7    1977       5      20      10       1
       7    1978       5      20      10       1
       7    1979       5      20      10       1
       7    1980       5      20      10       1
       7    1981       5      20      10       1
       7    1982       5      20      10       1
       7    1983       5      20      10       1
       7    1984       5      20      10       1
       7    1985       5      20      10       1
       7    1986       5      20      10       1
       7    1987       5      20      10       1
       7    1988       5      20      10       1
       7    1989       5      20      10       1
       7    1990       5      20      10       1
       7    1991       5      20      10       1
       7    1992       5      20      10       1
       7    1993       5      20      10       1
       7    1994       5      20      10       1
       7    1995       5      20      10       1
       7    1996       5      20      10       1
       7    1997       5      20      10       1
       7    1998       5      20      10       1
       7    1999       5      20      10       1
       7    2000       5      20      10       1
       7    2001       5      20      10       1
       7    2002       5      20      10       1
       7    2003       5      20      10       1
       7    2004       5      20      10       1
       7    2005       5      20      10       1
       7    2006       5      20      10       1
       7    2007       5      20      10       1
       7    2008       5      20      10       1
       7    2009       5      20      10       1
       7    2010       5      20      10       1
       7    2011       5      20      10       1
       7    2012       5      20      10       1
       7    2013       5      20      10       1
       7    2014       5      20      10       1
       7    2015       5      20      10       1
       7    2016       5      20      10       1
       7    2017       5      20      10       1
       7    2018       5      20      10       1
       7    2019       5      20      10       1
       7    2020       5      20      10       1
       7    2021       5      20      10       1
       7    2022       5      20      10       1
       7    2023       5      20      10       1
       7    2024       5      20      10       1
       8    1968       5      15       9      15
       8    1969       5      15       9      15
       8    1970       5      15       9      15
       8    1971       5      15       9      15
       8    1972       5      15       9      15
       8    1973       5      15       9      15
       8    1974       5      15       9      15
       8    1975       5      15       9      15
       8    1976       5      15       9      15
       8    1977       5      15       9      15
       8    1978       5      15       9      15
       8    1979       5      15       9      15
       8    1980       5      15       9      15
       8    1981       5      15       9      15
       8    1982       5      15       9      15
       8    1983       5      15       9      15
       8    1984       5      15       9      15
       8    1985       5      15       9      15
       8    1986       5      15       9      15
       8    1987       5      15       9      15
       8    1988       5      15       9      15
       8    1989       5      15       9      15
       8    1990       5      15       9      15
       8    1991       5      15       9      15
       8    1992       5      15       9      15
       8    1993       5      15       9      15
       8    1994       5      15       9      15
       8    1995       5      15       9      15
       8    1996       5      15       9      15
       8    1997       5      15       9      15
       8    1998       5      15       9      15
       8    1999       5      15       9      15
       8    2000       5      15       9      15
       8    2001       5      15       9      15
       8    2002       5      15       9      15
       8    2003       5      15       9      15
       8    2004       5      15       9      15
       8    2005       5      15       9      15
       8    2006       5      15       9      15
       8    2007       5      15       9      15
       8    2008       5      15       9      15
       8    2009       5      15       9      15
       8    2010       5      15       9      15
